"expIndex","subject","scenario","round","pset_selected","target","weak_math","strong_math","agent_selected"
"exp3",94,2,0,NA,12,3,8,NA
"exp3",94,2,1,8,12,3,9,2
"exp3",94,2,2,2,12,3.66,9,1
"exp3",94,2,3,2,12,4.2,9,1
"exp3",94,3,0,NA,13,3,9,NA
"exp3",94,3,1,8,13,3,9.88,2
"exp3",94,3,2,8,13,3,10.68,2
"exp3",94,3,3,0,13,3,10.68,0
"exp3",94,4,0,NA,13.5,5,8,NA
"exp3",94,4,1,8,13.5,5,9,2
"exp3",94,4,2,0,13.5,5,9,0
"exp3",94,4,3,0,13.5,5,9,0
"exp3",94,5,0,NA,12,2,8,NA
"exp3",94,5,1,8,12,2,9,2
"exp3",94,5,2,8,12,2,9.88,2
"exp3",94,5,3,2,12,3,9.88,1
"exp3",94,6,0,NA,12.5,3,8,NA
"exp3",94,6,1,8,12.5,3,8,1
"exp3",94,6,2,8,12.5,3,9,2
"exp3",94,6,3,2,12.5,3,9.22,2
"exp3",94,7,0,NA,13.5,3,9,NA
"exp3",94,7,1,8,13.5,3,9.88,2
"exp3",94,7,2,2,13.5,3,10.08,2
"exp3",94,7,3,8,13.5,3,10.87,2
"exp3",94,8,0,NA,15,5,8,NA
"exp3",94,8,1,8,15,5,9,2
"exp3",94,8,2,4,15,5.8,9,1
"exp3",94,8,3,4,15,6.48,9,1
"exp3",95,1,0,NA,11,2,8,NA
"exp3",95,1,1,2,11,3,8,1
"exp3",95,1,2,0,11,3,8,0
"exp3",95,1,3,0,11,3,8,0
"exp3",95,2,0,NA,12,3,8,NA
"exp3",95,2,1,2,12,3.66,8,1
"exp3",95,2,2,2,12,4.2,8,1
"exp3",95,2,3,0,12,4.2,8,0
"exp3",95,3,0,NA,13,3,9,NA
"exp3",95,3,1,2,13,3.66,9,1
"exp3",95,3,2,2,13,4.2,9,1
"exp3",95,3,3,0,13,4.2,9,0
"exp3",95,4,0,NA,13.5,5,8,NA
"exp3",95,4,1,8,13.5,5,9,2
"exp3",95,4,2,4,13.5,5.8,9,1
"exp3",95,4,3,2,13.5,6.14,9,1
"exp3",95,5,0,NA,12,2,8,NA
"exp3",95,5,1,2,12,3,8,1
"exp3",95,5,2,2,12,3.66,8,1
"exp3",95,5,3,2,12,4.2,8,1
"exp3",95,6,0,NA,12.5,3,8,NA
"exp3",95,6,1,4,12.5,3,8.5,2
"exp3",95,6,2,2,12.5,3.66,8.5,1
"exp3",95,6,3,2,12.5,4.2,8.5,1
"exp3",95,7,0,NA,13.5,3,9,NA
"exp3",95,7,1,2,13.5,3.66,9,1
"exp3",95,7,2,6,13.5,3.66,9.66,2
"exp3",95,7,3,2,13.5,4.2,9.66,1
"exp3",95,8,0,NA,15,5,8,NA
"exp3",95,8,1,8,15,5,9,2
"exp3",95,8,2,4,15,5.8,9,1
"exp3",95,8,3,2,15,6.14,9,1
"exp3",96,1,0,NA,11,2,8,NA
"exp3",96,1,1,8,11,2,9,2
"exp3",96,1,2,0,11,2,9,0
"exp3",96,1,3,0,11,2,9,0
"exp3",96,2,0,NA,12,3,8,NA
"exp3",96,2,1,2,12,3.66,8,1
"exp3",96,2,2,2,12,4.2,8,1
"exp3",96,2,3,0,12,4.2,8,0
"exp3",96,3,0,NA,13,3,9,NA
"exp3",96,3,1,2,13,3.66,9,1
"exp3",96,3,2,2,13,4.2,9,1
"exp3",96,3,3,0,13,4.2,9,0
"exp3",96,4,0,NA,13.5,5,8,NA
"exp3",96,4,1,4,13.5,5.8,8,1
"exp3",96,4,2,0,13.5,5.8,8,0
"exp3",96,4,3,0,13.5,5.8,8,0
"exp3",96,5,0,NA,12,2,8,NA
"exp3",96,5,1,2,12,3,8,1
"exp3",96,5,2,2,12,3.66,8,1
"exp3",96,5,3,2,12,4.2,8,1
"exp3",96,6,0,NA,12.5,3,8,NA
"exp3",96,6,1,2,12.5,3.66,8,1
"exp3",96,6,2,2,12.5,4.2,8,1
"exp3",96,6,3,4,12.5,5.15,8,1
"exp3",96,7,0,NA,13.5,3,9,NA
"exp3",96,7,1,2,13.5,3.66,9,1
"exp3",96,7,2,8,13.5,3.66,9.88,2
"exp3",96,7,3,0,13.5,3.66,9.88,0
"exp3",96,8,0,NA,15,5,8,NA
"exp3",96,8,1,8,15,5,9,2
"exp3",96,8,2,4,15,5.8,9,1
"exp3",96,8,3,8,15,5.8,9.88,2
"exp3",97,1,0,NA,11,2,8,NA
"exp3",97,1,1,2,11,3,8,1
"exp3",97,1,2,0,11,3,8,0
"exp3",97,1,3,0,11,3,8,0
"exp3",97,2,0,NA,12,3,8,NA
"exp3",97,2,1,2,12,3.66,8,1
"exp3",97,2,2,2,12,4.2,8,1
"exp3",97,2,3,0,12,4.2,8,0
"exp3",97,3,0,NA,13,3,9,NA
"exp3",97,3,1,2,13,3.66,9,1
"exp3",97,3,2,6,13,3.66,9.66,2
"exp3",97,3,3,0,13,3.66,9.66,0
"exp3",97,4,0,NA,13.5,5,8,NA
"exp3",97,4,1,4,13.5,5.8,8,1
"exp3",97,4,2,0,13.5,5.8,8,0
"exp3",97,4,3,0,13.5,5.8,8,0
"exp3",97,5,0,NA,12,2,8,NA
"exp3",97,5,1,2,12,3,8,1
"exp3",97,5,2,8,12,3,9,2
"exp3",97,5,3,0,12,3,9,0
"exp3",97,6,0,NA,12.5,3,8,NA
"exp3",97,6,1,2,12.5,3.66,8,1
"exp3",97,6,2,2,12.5,4.2,8,1
"exp3",97,6,3,2,12.5,4.67,8,1
"exp3",97,7,0,NA,13.5,3,9,NA
"exp3",97,7,1,8,13.5,3,9.88,2
"exp3",97,7,2,8,13.5,3,10.68,2
"exp3",97,7,3,0,13.5,3,10.68,0
"exp3",97,8,0,NA,15,5,8,NA
"exp3",97,8,1,4,15,5.8,8,1
"exp3",97,8,2,4,15,5.8,8.5,2
"exp3",97,8,3,0,15,5.8,8.5,0
"exp3",98,1,0,NA,11,2,8,NA
"exp3",98,1,1,2,11,3,8,1
"exp3",98,1,2,0,11,3,8,0
"exp3",98,1,3,0,11,3,8,0
"exp3",98,2,0,NA,12,3,8,NA
"exp3",98,2,1,8,12,3,9,2
"exp3",98,2,2,0,12,3,9,0
"exp3",98,2,3,0,12,3,9,0
"exp3",98,3,0,NA,13,3,9,NA
"exp3",98,3,1,2,13,3,9.22,2
"exp3",98,3,2,6,13,3,9.87,2
"exp3",98,3,3,6,13,3,10.47,2
"exp3",98,4,0,NA,13.5,5,8,NA
"exp3",98,4,1,4,13.5,5,8.5,2
"exp3",98,4,2,0,13.5,5,8.5,0
"exp3",98,4,3,0,13.5,5,8.5,0
"exp3",98,5,0,NA,12,2,8,NA
"exp3",98,5,1,8,12,2,9,2
"exp3",98,5,2,8,12,2,9.88,2
"exp3",98,5,3,2,12,3,9.88,1
"exp3",98,6,0,NA,12.5,3,8,NA
"exp3",98,6,1,8,12.5,3,9,2
"exp3",98,6,2,2,12.5,3.66,9,1
"exp3",98,6,3,0,12.5,3.66,9,0
"exp3",98,7,0,NA,13.5,3,9,NA
"exp3",98,7,1,2,13.5,3.66,9,1
"exp3",98,7,2,8,13.5,3.66,9.88,2
"exp3",98,7,3,0,13.5,3.66,9.88,0
"exp3",98,8,0,NA,15,5,8,NA
"exp3",98,8,1,4,15,5.8,8,1
"exp3",98,8,2,8,15,5.8,9,2
"exp3",98,8,3,4,15,6.48,9,1
